date,retweet_num_AAPL,retweet_num_AMZN,retweet_num_GOOG,retweet_num_GOOGL,retweet_num_MSFT,retweet_num_TSLA,lag_close_value_AAPL,lag_close_value_AMZN,lag_close_value_GOOG,lag_close_value_GOOGL,lag_close_value_MSFT,lag_close_value_TSLA
2019-07-26,295,611,209,602,193,1871,0.013981619092380186,-0.07686475359689172,0.42149340114083456,0.3949140915066739,0.045620521021041194,-0.0057065641941385714
2019-07-27,419,178,66,160,169,896,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-28,256,195,68,87,82,914,0.0,0.0,0.0,0.0,0.0,0.0
2019-07-29,56,263,64,104,88,1310,0.037672695887802185,-0.07644008644994739,-0.03919542998181733,-0.012214582991330538,-0.01229770566654157,0.05655351438550153
2019-07-30,1330,347,95,93,69,1794,-0.01747702386547537,-0.0347727452086038,-0.05084716234913933,-0.050014742189351535,-0.02697561242983319,0.04748154053840919
2019-07-31,825,404,63,241,205,1028,0.08272457962991606,-0.07931283479692278,-0.030144848876925097,-0.03541506311095706,-0.16185367457899688,-0.004755470161781969
2019-08-01,583,411,69,160,179,1290,-0.08952120002204521,-0.02862756178811773,-0.027329904360049256,-0.023200480119627342,0.07100933271970693,-0.056772997623737644
2019-08-02,686,436,57,384,103,1420,-0.0856374169408287,-0.08013718867040243,-0.05351957802971779,-0.0558690689485102,-0.0460172212038325,0.003584892891189677
2019-08-03,177,270,25,112,112,1108,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-04,178,145,28,50,44,619,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-05,402,290,59,128,256,1054,-0.2073940165369732,-0.1451612229936748,-0.1484794152129392,-0.15022491566556015,-0.18605238572928873,-0.04404296980604386
2019-08-06,304,175,73,121,108,831,0.07107323038626599,0.05670555432724827,0.06281958459813126,0.059013059245094784,0.09838164533233142,0.017778142297124034
2019-08-07,260,315,54,188,156,1273,0.03961458742841043,0.013914094167523554,0.014395412466049145,0.017454566818972332,0.02340531078470811,0.01953400820301268
2019-08-08,282,219,71,151,158,1623,0.08524903863270739,0.09864768019308602,0.10978283615816271,0.10942531744895752,0.1432087659877889,0.035702606753072214
2019-08-09,166,170,43,127,86,942,-0.047382153590843995,-0.06322544405386234,-0.059826479035882875,-0.06248228991718868,-0.046810621569415095,-0.02406999512655896
2019-08-10,140,115,23,59,62,355,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-11,275,117,37,88,79,863,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-12,99,173,46,48,92,607,-0.009903646857103023,-0.05660563264561444,-0.04739083806892443,-0.05203846008140686,-0.07616643509599946,-0.04389664764721972
2019-08-13,357,169,30,74,99,923,0.16486659179765012,0.09847281725022625,0.08038626367179971,0.0803343727506714,0.11147275136445672,0.04382348656780775
2019-08-14,270,127,57,553,107,664,-0.12078565382584011,-0.15332982046724758,-0.11751502552730331,-0.11737563773917258,-0.18327548444974737,-0.11252174013570651
2019-08-15,82,248,73,80,68,658,-0.01961310456014428,0.03287423325755881,0.010582766095090778,0.018321874486994984,-0.01190100548374914,-0.029118109605989213
2019-08-16,189,122,31,62,110,611,0.09243403733295787,0.04109279157194908,0.036843704182908,0.035740303486466375,0.09719154478395639,0.03145926414717421
2019-08-17,121,71,30,33,90,570,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-18,138,137,33,57,62,709,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-19,329,146,246,294,209,746,0.07476282431342184,0.058828890061969376,0.07429315592008152,0.07672059080057372,0.09044764167649866,0.05040798371489075
2019-08-20,371,199,83,141,121,1262,0.0001941891540612115,-0.03682113968209841,-0.05615636150122189,-0.061109052776151994,-0.045620521021041194,-0.007096624702967179
2019-08-21,266,194,40,56,100,626,0.044275127125870124,0.05535661162519046,0.030501170967668568,0.029090944698286124,0.06069512796712412,-0.03680002294425254
2019-08-22,255,229,47,67,61,1386,-0.0034954047730946323,-0.044814874212812564,-0.006128739960793353,-0.00021682691700566334,-0.04006671846195736,0.009657262482388287
2019-08-23,291,205,42,54,82,1600,-0.19069374928774158,-0.13984039344666893,-0.13625756750042683,-0.13710688718670602,-0.17415138024553958,-0.07864816036793533
2019-08-24,214,189,45,57,62,818,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-25,118,141,27,77,28,755,0.0,0.0,0.0,0.0,0.0,0.0
2019-08-26,321,68,33,55,70,1113,0.07476282431342239,0.04808730928632326,0.06271268797090822,0.06360256232171958,0.08172023765508217,0.02633798858833179
2019-08-27,585,258,86,77,133,977,-0.045246072896175084,-0.017586215967569558,-0.0037413819528104844,-0.0013009615020356234,0.011504305300958969,-0.006730819305906932
2019-08-28,171,179,104,47,103,1139,0.02660391410633465,0.006045261738852248,0.011331042485652875,0.01058838111378642,-0.007140603290250161,0.011047322991216895
2019-08-29,353,240,95,84,81,1372,0.0675778256131708,0.05533163120478257,0.07778511240936996,0.0740463921575014,0.1015552467946652,0.04477458060016414
2019-08-30,417,276,33,100,181,2358,-0.005243107159642224,-0.025255205032973207,-0.01692529931033021,-0.013407131034862508,-0.010314204752582814,0.028532820970692856
2019-08-31,186,176,47,63,79,551,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-01,163,181,53,60,27,657,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-02,181,164,27,35,54,1276,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-03,240,261,52,74,93,1325,-0.05903350283449461,0.03384846965348976,-0.07023108408560111,-0.0758171453130493,-0.07219943326808309,-0.004389664764722138
2019-09-04,328,256,176,130,91,1611,0.06777201476723202,0.026928893200340955,0.04639313621484191,0.04596730640524253,0.06307532906387417,-0.031678747385410114
2019-09-05,332,280,77,98,93,1132,0.07942336401088208,0.10017148583800359,0.10678973059591514,0.10812435594692273,0.09600144423558249,0.0651133606767093
2019-09-06,83,256,61,155,83,1393,-0.0003883783081218711,-0.018010883114513893,-0.022982774852974872,-0.021212900047073786,-0.037686517365208436,-0.015583309914763173
2019-09-07,173,207,12,55,63,1005,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-08,171,118,23,30,56,972,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-09,445,218,57,200,78,1393,0.01767121301953603,-0.005395770808231801,-0.0018528748718676638,-0.0037944710476023953,-0.06267862888108174,0.03175190846482229
2019-09-10,828,237,124,89,109,1110,0.049129855977391584,-0.02697885404115787,0.0056655212428260325,0.0015539262385422306,-0.057124826321999035,0.027435404779512323
2019-09-11,839,161,43,75,66,1166,0.13379632714791645,0.0060952225796691625,0.05049084025839586,0.0516770818863966,0.0015868007311663267,0.08457420780031
2019-09-12,355,245,143,55,141,1334,-0.00980655228007214,0.05135974435983395,0.050170150376725925,0.05409831579296231,0.05553802559083271,-0.008998812767679967
2019-09-13,533,185,53,105,133,876,-0.08418099828537265,-0.010516756991970008,0.018920703018495265,0.018285736667494043,-0.00793400365583389,-0.004901792320606318
2019-09-14,407,233,18,40,41,884,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-15,181,116,12,56,57,1516,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-16,302,252,58,123,149,939,0.022331752716996275,-0.07868832428671078,-0.029432204695437347,-0.030355768380819985,-0.03927331809637363,-0.017485497979475753
2019-09-17,341,188,35,80,47,1103,0.015535132324866566,0.0367461984208736,-0.007660924950991084,-0.006324118412670932,0.042050219375914986,0.014485893723582432
2019-09-18,239,102,10,54,229,1235,0.040197154890593514,-0.01271503398791592,0.01161610015824765,0.010010176001770496,0.044827120655458595,-0.009510940323564147
2019-09-19,234,234,43,85,262,1548,-0.0351482368850114,0.010092089845025673,0.022448291716858856,0.022044069895595493,0.10115854661187278,0.022753095697142112
2019-09-20,316,184,42,73,181,1644,-0.06272309676165046,-0.06829646939678306,-0.03128507956730501,-0.03219879717537059,-0.06466212979504049,-0.043750325488395574
2019-09-21,182,137,12,66,55,793,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-22,151,119,10,49,89,614,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-23,237,256,62,79,687,1516,0.019224726252022963,-0.022132652481913255,0.014609205720495228,0.017526842457974222,-0.011901005483750268,0.004462825844133897
2019-09-24,326,101,77,108,104,1648,-0.020195672022326812,-0.10913945676464756,-0.05441038325657727,-0.05912147270359844,-0.0698192321713319,-0.13183626510048307
2019-09-25,197,241,36,42,80,953,0.06505336661038003,0.0667476833314576,0.09891501239047716,0.09977651964219729,0.07854663619274951,0.0401654325972059
2019-09-26,234,195,54,95,68,1695,-0.022137563562935617,-0.07116921774375844,-0.01827932325515621,-0.013190304117856846,0.007140603290249034,0.10140125606507765
2019-09-27,193,438,23,92,52,1037,-0.020778239484509343,-0.03594682496780185,-0.05808050079123906,-0.05904919706459573,-0.07180273308529066,-0.003145926414717463
2019-09-28,76,74,27,31,45,1121,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-29,29,25,5,10,17,360,0.0,0.0,0.0,0.0,0.0,0.0
2019-09-30,271,173,65,60,120,1507,0.10000741434133076,0.026129519747269767,-0.02170001532629676,-0.017382291179969624,0.05157102376291633,-0.009218296005916074
2019-10-01,268,105,17,24,159,1241,0.012039727551771934,-0.0006494909306204472,-0.04952877061338768,-0.054712658724479175,-0.0777532358271658,0.027947532335396503
2019-10-02,151,85,20,53,75,1694,-0.1093284937362507,-0.056006102555811475,-0.10144489923475743,-0.10147499715874247,-0.09600144423558137,-0.011413128388277143
2019-10-03,228,78,27,107,76,2433,0.036119182655315246,0.027953090437088823,0.039908074163304275,0.041594630245624216,0.06466212979504049,-0.07389269020615315
2019-10-04,289,99,44,48,77,1123,0.12020308636365758,0.038045180282114496,0.07543338661046144,0.07780472538560286,0.07299283363366568,-0.011705772705925216
2019-10-05,94,46,9,10,18,788,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-06,133,89,50,78,69,620,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-07,237,59,9,50,45,790,0.0009709457703044018,-0.017461313865527274,-0.004703451597817853,-0.009793349084764832,-0.03967001827916606,0.04601831895016861
2019-10-08,196,108,46,30,137,1211,-0.051654314980182366,-0.06782184140902238,-0.06609774783297362,-0.06548172893576949,-0.05752152650479146,0.017046531503003746
2019-10-09,230,85,36,85,44,1470,0.05107174751799984,0.04116773283317445,0.046963251560031456,0.04434110452769842,0.10195194697745763,0.03277616357659065
2019-10-10,632,110,36,75,55,1225,0.05942188114261593,-0.004321612730667019,0.02266208497130575,0.025549438387190336,0.03411621572008222,0.0015363826676527484
2019-10-11,306,109,14,50,67,786,0.11884376228523186,0.029127170196287435,0.024158637752429133,0.02254999936860953,0.02300861060191681,0.023045740014790185
2019-10-12,268,57,7,22,54,676,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-13,116,76,35,73,37,305,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-14,160,34,6,39,79,745,-0.006602431238068498,0.011266169604224283,0.006021843333570312,0.007444390817201015,-0.005157102376291407,0.06635709902671376
2019-10-15,227,214,87,71,72,1071,-0.010680403473346213,0.07731440116424453,0.0921805248754191,0.08842924431889022,0.08033178701531037,0.006803980385319106
2019-10-16,150,133,17,77,61,1046,-0.01844796963577922,0.0251053225105219,0.002244829171686291,0.002746474282074201,-0.046215571295228144,0.013607960770638212
2019-10-17,248,130,24,79,107,1282,0.01767121301953603,0.0251053225105219,0.03360117315713919,0.03541506311095706,-0.028562413160999518,0.016241759629471494
2019-10-18,227,120,46,49,101,785,0.021943374408874405,-0.07486631996421347,-0.027009214478379322,-0.03031963056131904,-0.09044764167649866,-0.03672686186484078
2019-10-19,86,596,17,39,556,599,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-20,78,128,34,94,157,488,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-21,476,129,87,100,105,1020,0.07961755316494273,0.07031988344987034,0.0023517257989093317,-0.0004697916535130923,0.04046341864474979,-0.025240572397151256
2019-10-22,242,11,63,65,154,934,-0.010680403473345661,-0.04978597787410003,-0.011936790039917584,-0.011130448406300578,-0.08172023765508217,0.015217504517702927
2019-10-23,264,120,25,78,588,1358,0.06252890760758924,-0.008893029665418606,0.0581873974184621,0.059374437440105045,0.034512915902874655,-0.006584497147082999
2019-10-24,289,1124,15,45,245,6091,0.007767566162433559,0.046488562380180315,0.006627590887834211,0.005348397286143804,0.1071090493537479,0.32922485735414786
2019-10-25,208,991,56,80,78,2710,0.05825674621825087,-0.04858691769449296,0.014751734556793426,0.018755528321007135,0.03133931444054087,0.20814327092723342
2019-10-26,584,248,39,467,339,2244,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-27,178,99,34,118,191,1035,0.0,0.0,0.0,0.0,0.0,0.0
2019-10-28,466,226,307,599,412,1283,0.04796472105302652,0.03934416214335539,0.08861730396798116,0.08918813852841087,0.1372582632459149,-0.0030727653353054968
2019-10-29,47,210,250,418,237,1928,-0.11185295273904204,-0.03589686412698493,-0.09756098844565117,-0.10234230482676594,-0.053951224859665255,-0.08406208024442541
2019-10-30,989,168,64,50,75,1532,-0.0005825674621825307,0.0431661664658527,-0.0047390838068922005,0.00014455127800377555,0.07061263253691563,-0.008852490608856243
2019-10-31,1169,217,33,137,149,978,0.10680403473345992,-0.00831847999602353,-0.004204600670776996,-0.006866185705185913,-0.04919082266616628,-0.0006584497147081128
2019-11-01,352,234,202,247,44,900,0.1370975427669504,0.0369210613637328,0.048566700968379506,0.0486053672288139,0.013884506397707896,-0.01177893378533739
2019-11-02,223,67,22,34,65,170,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-03,126,73,19,55,52,564,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-04,267,163,55,91,319,1218,0.032623777882220616,0.03302411578001012,0.06281958459813045,0.0627352546536953,0.03292611517170833,0.030435009035405854
2019-11-05,345,155,54,94,223,1004,-0.007184998700251028,-0.0073692240205016,0.0023517257989093317,0.0066132209686793056,-0.0035703016451250806,-0.0018290269853008215
2019-11-06,212,128,31,61,81,1072,0.0021360806946694633,-0.014838369722637027,-0.0008195408087107909,-0.0015539262385422306,-0.01586800731166665,0.06847877032966244
2019-11-07,219,138,91,114,121,1829,0.04252742473932309,-0.01891017824921891,0.06078854868089105,0.057567546465056206,0.007934003655832762,0.06555232715318171
2019-11-08,249,322,54,76,178,1691,0.013787429938318973,-0.005795457534767111,0.008943684477669196,0.007444390817201015,0.06743903107458298,0.011705772705925009
2019-11-09,248,108,39,33,83,1515,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-10,159,71,62,47,46,687,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-11,265,200,74,62,151,1497,0.0400029657365323,-0.035547138241266533,-0.04340003065259352,-0.038739742505047185,0.005950502741875134,0.05816305813256604
2019-11-12,341,168,51,108,178,1790,-0.004660539697460246,0.015862566959384327,-0.0013896561539011529,-0.003866746686604283,0.03808321754799861,0.03540996243542414
2019-11-13,393,239,102,210,104,2364,0.04874147766927082,-0.06217626639670601,-0.0028505767259501893,-0.0037221954086005074,0.009520804387000216,-0.027947532335396503
2019-11-14,433,477,51,98,131,1722,-0.03553661519313382,0.0037220826408634854,0.04796095341411479,0.04687075189276695,0.029752513709374543,0.023704189729498712
2019-11-15,668,553,93,274,166,1224,0.06058701606698099,-0.03774541523721245,0.08341500144312164,0.08814014176288185,0.07576973491320704,0.02063142439419322
2019-11-16,251,225,163,57,266,1105,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-17,466,186,87,113,317,623,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-18,287,311,81,97,256,1266,0.026021346644152673,0.032574468212657325,-0.05049084025839505,-0.04950881271633832,0.014677906763291622,-0.015949115311823213
2019-11-19,286,277,70,91,212,1577,-0.015729321478927777,0.0006494909306204472,-0.018671277554974833,-0.02619991913820815,0.0019835009139576266,0.06972250867966712
2019-11-20,373,197,54,96,192,1614,-0.06019863775885967,-0.018135785216556177,-0.04421957146130512,-0.03877588032454812,-0.030545914074957145,-0.053407587970783654
2019-11-21,620,120,152,98,113,1639,-0.022914320179178806,-0.027028814881974783,-0.006057475542644659,-0.006215704954167279,-0.005553802559083835,0.019095041726540262
2019-11-22,29,185,46,57,199,4534,-0.004466350543399587,0.027503442869736033,-0.021414957653701983,-0.02338116921713206,0.004363702010708808,-0.15941799203881934
2019-11-23,91,104,11,39,77,2176,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-24,141,110,30,53,70,539,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-25,229,194,58,73,194,2579,0.08913282171392445,0.0702449421886444,0.040442557299421096,0.043256969942669275,0.0650588299778318,0.02414315620597051
2019-11-26,275,286,47,50,111,2980,-0.040391344044653624,0.05770477114358825,0.02444369542502391,0.02659743515271853,0.0317360146233333,-0.054285520923728084
2019-11-27,233,279,34,69,212,1767,0.06893714969159598,0.05388276682109037,-0.0019954037081650515,-0.0031439902965845834,0.011504305300957841,0.017339175820651823
2019-11-28,196,210,22,93,56,844,0.0,0.0,0.0,0.0,0.0,0.0
2019-11-29,213,208,28,31,170,1082,-0.011457160089588851,-0.04424032454341749,-0.028612663886726557,-0.029054806878786005,-0.03728981718241601,-0.009876745720624603
2019-11-30,132,118,18,51,59,573,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-01,103,109,21,38,73,717,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-02,446,296,81,108,178,891,-0.06000444860479791,-0.04796240718428097,-0.05359084244786648,-0.055037899099987665,-0.07259613345087326,0.03606841215013225
2019-12-03,298,329,66,86,136,1330,-0.09146309156265456,-0.029077209355469952,0.019098864063867,0.021249037866574727,-0.009520804387000216,0.009730423561800254
2019-12-04,268,257,225,217,168,1482,0.04446931627993189,-0.02315684971866056,0.09000696012188232,0.08745352319236392,0.021421809870749358,-0.023192062173614532
2019-12-05,237,354,31,148,114,1207,0.07456863515936062,-0.05048542964553739,0.02704484668745448,0.028982531239783293,0.003173601462333781,-0.019460847123600508
2019-12-06,341,246,0,147,385,2576,0.09961903603320889,0.02777822749422906,0.04450462913389908,0.04491930963971434,0.07219943326808195,0.04038491583544201
2019-12-07,318,177,20,124,44,1925,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-08,203,272,20,191,90,872,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-09,333,271,113,68,226,1369,-0.07359768938905623,-0.005220907865372035,0.010475869467867736,0.013009615020351304,-0.015471307128874222,0.026630632905979862
2019-12-10,335,11,61,90,155,1318,0.030293508033490495,-0.025729833020733887,0.00391954299818222,-0.0003613781950094389,-0.009124104204208915,0.0681129649326026
2019-12-11,28,304,47,93,161,1375,0.04446931627993079,0.023756379808464092,0.0012827595266773017,0.004914743452132477,0.022611910419124383,0.028240176653044784
2019-12-12,625,254,102,75,177,2348,0.013399051630197655,0.029002268094244582,0.018706909764049182,0.015322435468414178,0.061091828149916545,0.05106643342959907
2019-12-13,446,236,134,42,218,1231,0.07165579784844851,0.0015238056449175745,-0.008694259014148767,-0.005854326759158662,0.0511743235801239,-0.00943777924415239
2019-12-14,342,181,176,96,232,1076,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-15,112,85,30,16,35,991,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-16,509,423,116,86,205,2449,0.09146309156265456,0.020658807677812595,0.047533366905222633,0.049978604369851416,0.03967001827916606,0.16907525452120803
2019-12-17,330,451,234,91,199,1650,0.010680403473346213,0.05358300177618889,-0.021557486490000183,-0.020996073130067298,-0.03332281535449962,-0.018363430932420183
2019-12-18,479,433,135,116,164,2678,-0.013010673322076336,-0.016562018730822258,-0.008908052268594849,-0.01076907021129114,-0.012694405849332869,0.1035960884474383
2019-12-19,438,384,229,95,238,908,0.005437296313702884,0.02060884683699568,0.012186215503438012,0.016370432233942373,0.053157824494082656,0.0796724154797041
2019-12-20,294,277,68,100,179,2086,-0.011262970935528192,-0.014438682996101149,-0.022982774852974872,-0.018863941779509966,0.06743903107458185,0.011339967308864761
2019-12-21,279,147,43,53,60,1284,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-22,188,160,14,56,81,901,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-23,393,180,76,35,203,3703,0.08855025425174136,0.016237273265511748,-0.0026724156805784547,-0.002132131350557333,0.0,0.09971855123860117
2019-12-24,228,188,51,56,107,2146,0.005243107159642224,-0.009467579334813682,-0.018813806391272222,-0.022405448090605753,-0.001190100548375027,0.044116130885455615
2019-12-25,176,46,28,12,24,1076,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-26,353,597,33,57,103,2001,0.10952268289031246,0.19874422476986367,0.06000464008125542,0.06519262637976193,0.0511743235801239,0.04162865418544668
2019-12-27,183,726,77,104,190,1852,-0.0021360806946694633,0.002572983302073332,-0.03032300992229683,-0.02829591266926454,0.011504305300958969,-0.004097020447073857
2019-12-28,545,510,9,39,427,1448,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-29,307,322,7,123,280,815,0.0,0.0,0.0,0.0,0.0,0.0
2019-12-30,725,218,31,86,148,2199,0.03340053449846325,-0.05723014315582643,-0.05612072929214754,-0.05395376451495853,-0.05434792504245768,-0.11471657251806758
2019-12-31,404,255,58,92,294,1142,0.04136228981495803,0.002373139938805109,0.0031356343985449652,-0.0011564102240310262,0.00436370201070768,0.026557471826567897
